path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Pol2FCntrl32bE2p60hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	Pol2	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Pol2FCntrl32bE2p60hPcr2xSigRep1.bigWig	C2C12	ChipSeq	Pol2	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Pol2s2FCntrl32bE2p60hPcr2xAlnRep1.bam	C2C12	ChipSeq	Pol2(phosphoS2)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Pol2s2FCntrl32bE2p60hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	Pol2(phosphoS2)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Pol2s2FCntrl32bE2p60hPcr2xSigRep1.bigWig	C2C12	ChipSeq	Pol2(phosphoS2)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p24hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	Myogenin_(sc-12732)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p24hPcr2xSigRep1.bigWig	C2C12	ChipSeq	Myogenin_(sc-12732)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p60hPcr2xAlnRep1.bam	C2C12	ChipSeq	Myogenin_(sc-12732)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p60hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	Myogenin_(sc-12732)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p60hPcr2xSigRep1.bigWig	C2C12	ChipSeq	Myogenin_(sc-12732)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bPcr2xAlnRep1.bam	C2C12	ChipSeq	Myogenin_(sc-12732)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	Myogenin_(sc-12732)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bPcr2xSigRep1.bigWig	C2C12	ChipSeq	Myogenin_(sc-12732)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl50bE2p7dPcr1xAlnRep1.bam	C2C12	ChipSeq	Myogenin_(sc-12732)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl50bE2p7dPcr1xPkRep1.narrowPeak.gz	C2C12	ChipSeq	Myogenin_(sc-12732)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc12732FCntrl50bE2p7dPcr1xSigRep1.bigWig	C2C12	ChipSeq	Myogenin_(sc-12732)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p24hPcr2xAlnRep1.bam	C2C12	ChipSeq	MyoD_(sc-32758)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p24hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	MyoD_(sc-32758)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p24hPcr2xSigRep1.bigWig	C2C12	ChipSeq	MyoD_(sc-32758)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p60hPcr2xAlnRep1.bam	C2C12	ChipSeq	MyoD_(sc-32758)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p60hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	MyoD_(sc-32758)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p60hPcr2xSigRep1.bigWig	C2C12	ChipSeq	MyoD_(sc-32758)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bPcr2xAlnRep1.bam	C2C12	ChipSeq	MyoD_(sc-32758)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	MyoD_(sc-32758)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bPcr2xSigRep1.bigWig	C2C12	ChipSeq	MyoD_(sc-32758)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl50bE2p7dPcr1xAlnRep1.bam	C2C12	ChipSeq	MyoD_(sc-32758)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl50bE2p7dPcr1xPkRep1.narrowPeak.gz	C2C12	ChipSeq	MyoD_(sc-32758)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Sc32758FCntrl50bE2p7dPcr1xSigRep1.bigWig	C2C12	ChipSeq	MyoD_(sc-32758)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12SrfFCntrl32bE2p24hPcr2xAlnRep1.bam	C2C12	ChipSeq	SRF	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12SrfFCntrl32bE2p24hPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	SRF	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12SrfFCntrl32bE2p24hPcr2xSigRep1.bigWig	C2C12	ChipSeq	SRF	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Tcf12FCntrl50bE2p60hPcr1xAlnRep1.bam	C2C12	ChipSeq	TCF12	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Tcf12FCntrl50bE2p60hPcr1xPkRep1.narrowPeak.gz	C2C12	ChipSeq	TCF12	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Tcf12FCntrl50bE2p60hPcr1xSigRep1.bigWig	C2C12	ChipSeq	TCF12	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Tcf3FCntrl32bE2p5dPcr2xAlnRep1.bam	C2C12	ChipSeq	TCF3_(SC-349)	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Tcf3FCntrl32bE2p5dPcr2xPkRep1.narrowPeak.gz	C2C12	ChipSeq	TCF3_(SC-349)	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Tcf3FCntrl32bE2p5dPcr2xSigRep1.bigWig	C2C12	ChipSeq	TCF3_(SC-349)	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Usf1FCntrl50bE2p60hPcr1xAlnRep1.bam	C2C12	ChipSeq	USF-1	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Usf1FCntrl50bE2p60hPcr1xPkRep1.narrowPeak.gz	C2C12	ChipSeq	USF-1	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Usf1FCntrl50bE2p60hPcr1xSigRep1.bigWig	C2C12	ChipSeq	USF-1	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Usf1FCntrl50bPcr1xAlnRep1.bam	C2C12	ChipSeq	USF-1	Alignments	1	bam	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Usf1FCntrl50bPcr1xPkRep1.narrowPeak.gz	C2C12	ChipSeq	USF-1	Peaks	1	narrowPeak	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCaltechTfbs/wgEncodeCaltechTfbsC2c12Usf1FCntrl50bPcr1xSigRep1.bigWig	C2C12	ChipSeq	USF-1	Signal	1	bigWig	Caltech-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksAlnRep1.bam	Adrenal	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksAlnRep1V2.bam	Adrenal	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksAlnRep2.bam	Adrenal	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksAlnRep2V2.bam	Adrenal	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksExonsDeNovo.gtf.gz	Adrenal	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksExonsEnsV65IAcuff.gtf.gz	Adrenal	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksGeneDeNovo.gtf.gz	Adrenal	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksGeneEnsV65IAcuff.gtf.gz	Adrenal	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksMinusRawRep1.bigWig	Adrenal	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksMinusRawRep2.bigWig	Adrenal	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksPlusRawRep1.bigWig	Adrenal	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksPlusRawRep2.bigWig	Adrenal	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksSpikeinsRep1.spikeins.CL.bam.gz	Adrenal	RnaSeq		Spikeins	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksSpikeinsRep2.spikeins.CL.bam.gz	Adrenal	RnaSeq		Spikeins	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksTranscriptDeNovo.gtf.gz	Adrenal	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqAdrenalAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Adrenal	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksAlnRep1.bam	Bladder	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksAlnRep2.bam	Bladder	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksExonsDeNovo.gtf.gz	Bladder	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksExonsEnsV65IAcuff.gtf.gz	Bladder	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksGeneDeNovo.gtf.gz	Bladder	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksGeneEnsV65IAcuff.gtf.gz	Bladder	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksMinusRawRep1.bigWig	Bladder	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksMinusRawRep2.bigWig	Bladder	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksPlusRawRep1.bigWig	Bladder	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksPlusRawRep2.bigWig	Bladder	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksTranscriptDeNovo.gtf.gz	Bladder	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqBladderAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Bladder	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksAlnRep1.bam	Cerebellum	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksAlnRep2.bam	Cerebellum	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksExonsDeNovo.gtf.gz	Cerebellum	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksExonsEnsV65IAcuff.gtf.gz	Cerebellum	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksGeneDeNovo.gtf.gz	Cerebellum	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksGeneEnsV65IAcuff.gtf.gz	Cerebellum	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksMinusRawRep1.bigWig	Cerebellum	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksMinusRawRep2.bigWig	Cerebellum	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksPlusRawRep1.bigWig	Cerebellum	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksPlusRawRep2.bigWig	Cerebellum	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksTranscriptDeNovo.gtf.gz	Cerebellum	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCbellumAdult8wksTranscriptEnsV65IAcuff.gtf.gz	Cerebellum	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfAlnRep1.bam	CNS	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfAlnRep2.bam	CNS	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfExonsDeNovo.gtf.gz	CNS	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfExonsEnsV65IAcuff.gtf.gz	CNS	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfGeneDeNovo.gtf.gz	CNS	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfGeneEnsV65IAcuff.gtf.gz	CNS	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfMinusRawRep1.bigWig	CNS	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfMinusRawRep2.bigWig	CNS	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfPlusRawRep1.bigWig	CNS	RnaSeq		PlusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfPlusRawRep2.bigWig	CNS	RnaSeq		PlusRawSignal	2	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfTranscriptDeNovo.gtf.gz	CNS	RnaSeq		TranscriptDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE11halfTranscriptEnsV65IAcuff.gtf.gz	CNS	RnaSeq		TranscriptEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14AlnRep1.bam	CNS	RnaSeq		Alignments	1	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14AlnRep2.bam	CNS	RnaSeq		Alignments	2	bam	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14ExonsDeNovo.gtf.gz	CNS	RnaSeq		ExonsDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14ExonsEnsV65IAcuff.gtf.gz	CNS	RnaSeq		ExonsEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14GeneDeNovo.gtf.gz	CNS	RnaSeq		GeneDeNovo		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14GeneEnsV65IAcuff.gtf.gz	CNS	RnaSeq		GeneEnsV65IAcuff		gtf	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14MinusRawRep1.bigWig	CNS	RnaSeq		MinusRawSignal	1	bigWig	CSHL-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqCnsE14MinusRawRep2.bigWig	CNS	RnaSeq		MinusRawSignal	2	bigWig	CSHL-m
