path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Ag09309.broadPeak.gz	AG09309	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Ag09319.broadPeak.gz	AG09319	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Ag10803.broadPeak.gz	AG10803	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Bjtert.broadPeak.gz	BJ	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Caco2.broadPeak.gz	Caco-2	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Gm06990.broadPeak.gz	GM06990	AffyExonArray			2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hae.broadPeak.gz	HAEpiC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hcf.broadPeak.gz	HCF	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hcm.broadPeak.gz	HCM	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hcpe.broadPeak.gz	HCPEpiC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hee.broadPeak.gz	HEEpiC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Helas3V2.broadPeak.gz	HeLa-S3	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hepg2.broadPeak.gz	HepG2	AffyExonArray			2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hipe.broadPeak.gz	HIPEpiC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hnpce.broadPeak.gz	HNPCEpiC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hrcepic.broadPeak.gz	HRCEpiC	AffyExonArray			2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hre.broadPeak.gz	HRE	AffyExonArray			2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Hrpe.broadPeak.gz	HRPEpiC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Jurkat.broadPeak.gz	Jurkat	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2K562.broadPeak.gz	K562	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Mcf7.broadPeak.gz	MCF-7	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Nb4.broadPeak.gz	NB4	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Nhdfneo.broadPeak.gz	NHDF-neo	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Nhlf.broadPeak.gz	NHLF	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Panc1.broadPeak.gz	PANC-1	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Saec.broadPeak.gz	SAEC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Skmc.broadPeak.gz	SKMC	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Sknshra.broadPeak.gz	SK-N-SH_RA	AffyExonArray			2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1BjH3k27me3.broadPeak.gz	BJ	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1BjH3k36me3.broadPeak.gz	BJ	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1BjH3k4me3.broadPeak.gz	BJ	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1BjtertCtcf.broadPeak.gz	BJ	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Caco2Ctcf.broadPeak.gz	Caco-2	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Caco2H3k27me3.broadPeak.gz	Caco-2	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Caco2H3k36me3.broadPeak.gz	Caco-2	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Caco2H3k4me3.broadPeak.gz	Caco-2	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm06990Ctcf.broadPeak.gz	GM06990	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm06990H3k27me3.broadPeak.gz	GM06990	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm06990H3k36me3.broadPeak.gz	GM06990	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm06990H3k4me3.broadPeak.gz	GM06990	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12801Ctcf.broadPeak.gz	GM12801	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12864Ctcf.broadPeak.gz	GM12864	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12865Ctcf.broadPeak.gz	GM12865	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12872Ctcf.broadPeak.gz	GM12872	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12873Ctcf.broadPeak.gz	GM12873	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12874Ctcf.broadPeak.gz	GM12874	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12875Ctcf.broadPeak.gz	GM12875	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12878Ctcf.broadPeak.gz	GM12878	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12878H3k27me3.broadPeak.gz	GM12878	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12878H3k36me3.broadPeak.gz	GM12878	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Gm12878H3k4me3.broadPeak.gz	GM12878	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hek293Ctcf.broadPeak.gz	HEK293	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Helas3Ctcf.broadPeak.gz	HeLa-S3	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Helas3H3k27me3.broadPeak.gz	HeLa-S3	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Helas3H3k36me3.broadPeak.gz	HeLa-S3	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Helas3H3k4me3.broadPeak.gz	HeLa-S3	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hepg2Ctcf.broadPeak.gz	HepG2	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hepg2H3k27me3.broadPeak.gz	HepG2	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hepg2H3k36me3.broadPeak.gz	HepG2	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hepg2H3k4me3.broadPeak.gz	HepG2	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hl60Ctcf.broadPeak.gz	HL-60	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Hl60H3k4me3.broadPeak.gz	HL-60	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HmecCtcf.broadPeak.gz	HMEC	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HmecH3k27me3.broadPeak.gz	HMEC	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HreCtcf.broadPeak.gz	HRE	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HreH3k27me3.broadPeak.gz	HRE	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HreH3k36me3.broadPeak.gz	HRE	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HreH3k4me3.broadPeak.gz	HRE	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HuvecCtcf.broadPeak.gz	HUVEC	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HuvecH3k27me3.broadPeak.gz	HUVEC	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HuvecH3k36me3.broadPeak.gz	HUVEC	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1HuvecH3k4me3.broadPeak.gz	HUVEC	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1K562Ctcf.broadPeak.gz	K562	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1K562H3k27me3.broadPeak.gz	K562	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1K562H3k36me3.broadPeak.gz	K562	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1K562H3k4me3.broadPeak.gz	K562	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1NhekCtcf.broadPeak.gz	NHEK	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1NhekH3k27me3.broadPeak.gz	NHEK	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1NhekH3k36me3.broadPeak.gz	NHEK	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1NhekH3k4me3.broadPeak.gz	NHEK	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SaecCtcf.broadPeak.gz	SAEC	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SaecH3k27me3.broadPeak.gz	SAEC	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SaecH3k36me3.broadPeak.gz	SAEC	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SaecH3k4me3.broadPeak.gz	SAEC	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SknshraCtcf.broadPeak.gz	SK-N-SH_RA	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SknshraH3k27me3.broadPeak.gz	SK-N-SH_RA	ChipSeq	H3K27me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SknshraH3k36me3.broadPeak.gz	SK-N-SH_RA	ChipSeq	H3K36me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1SknshraH3k4me3.broadPeak.gz	SK-N-SH_RA	ChipSeq	H3K4me3	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep1Werirb1Ctcf.broadPeak.gz	WERI-Rb-1	ChipSeq	CTCF	Hotspots	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2BjH3k27me3.broadPeak.gz	BJ	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2BjH3k36me3.broadPeak.gz	BJ	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2BjH3k4me3.broadPeak.gz	BJ	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2BjtertCtcf.broadPeak.gz	BJ	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Caco2Ctcf.broadPeak.gz	Caco-2	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Caco2H3k27me3.broadPeak.gz	Caco-2	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Caco2H3k36me3.broadPeak.gz	Caco-2	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Caco2H3k4me3.broadPeak.gz	Caco-2	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm06990Ctcf.broadPeak.gz	GM06990	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm06990H3k27me3.broadPeak.gz	GM06990	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm06990H3k36me3.broadPeak.gz	GM06990	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm06990H3k4me3.broadPeak.gz	GM06990	ChipSeq	H3K4me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12864Ctcf.broadPeak.gz	GM12864	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12865Ctcf.broadPeak.gz	GM12865	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12872Ctcf.broadPeak.gz	GM12872	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12873Ctcf.broadPeak.gz	GM12873	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12874Ctcf.broadPeak.gz	GM12874	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12875Ctcf.broadPeak.gz	GM12875	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12878Ctcf.broadPeak.gz	GM12878	ChipSeq	CTCF	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12878H3k27me3.broadPeak.gz	GM12878	ChipSeq	H3K27me3	Hotspots	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwChIPSeq/wgEncodeUwChIPSeqHotspotsRep2Gm12878H3k36me3.broadPeak.gz	GM12878	ChipSeq	H3K36me3	Hotspots	2	broadPeak	UW
